,"filename","prompt","original_vid_fps","sampling_fps","pose_height_class","pose_height_value","translation","pose_misc","pose_metadata_filename","person_placeholder","action_placeholder","place_placeholder","experiment_comment"
957,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot at a mechanic's garage.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","at a mechanic's garage","background_specificness"
958,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot in a toy store.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","in a toy store","background_specificness"
959,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot in a kitchen.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","in a kitchen","background_specificness"
960,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot at a beach.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","at a beach","background_specificness"
961,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot near a waterfall.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","near a waterfall","background_specificness"
962,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot near moving windmills.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","near moving windmills","background_specificness"
963,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot at a busy street.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","at a busy street","background_specificness"
964,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot in a busy market.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","in a busy market","background_specificness"
965,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot in a crowded festival ground.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","in a crowded festival ground","background_specificness"
966,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing on stage.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","on stage","background_specificness"
967,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing on moon.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","on moon","background_specificness"
968,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing at a mechanic's garage.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","at a mechanic's garage","background_specificness"
969,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing in a toy store.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","in a toy store","background_specificness"
970,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing in a kitchen.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","in a kitchen","background_specificness"
971,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing at a beach.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","at a beach","background_specificness"
972,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing near a waterfall.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","near a waterfall","background_specificness"
973,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing near moving windmills.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","near moving windmills","background_specificness"
974,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing at a busy street.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","at a busy street","background_specificness"
975,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing in a busy market.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","in a busy market","background_specificness"
976,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A man spins around themselves while dancing in a crowded festival ground.",24,5,"normal",336,"no","NA","010_RotationDance","A man","spins around themselves while dancing","in a crowded festival ground","background_specificness"
977,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing on stage.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","on stage","background_specificness"
978,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing on moon.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","on moon","background_specificness"
979,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing at a mechanic's garage.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","at a mechanic's garage","background_specificness"
980,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing in a toy store.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","in a toy store","background_specificness"
981,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing in a kitchen.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","in a kitchen","background_specificness"
982,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing at a beach.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","at a beach","background_specificness"
983,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing near a waterfall.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","near a waterfall","background_specificness"
984,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing near moving windmills.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","near moving windmills","background_specificness"
985,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing at a busy street.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","at a busy street","background_specificness"
986,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing in a busy market.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","in a busy market","background_specificness"
987,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman spins around themselves while dancing in a crowded festival ground.",24,5,"normal",336,"no","NA","010_RotationDance","A woman","spins around themselves while dancing","in a crowded festival ground","background_specificness"
988,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right on stage.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","on stage","background_specificness"
989,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right on moon.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","on moon","background_specificness"
990,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right at a mechanic's garage.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","at a mechanic's garage","background_specificness"
991,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right in a toy store.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","in a toy store","background_specificness"
992,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right in a kitchen.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","in a kitchen","background_specificness"
993,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right at a beach.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","at a beach","background_specificness"
994,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right near a waterfall.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","near a waterfall","background_specificness"
995,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right near moving windmills.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","near moving windmills","background_specificness"
996,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right at a busy street.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","at a busy street","background_specificness"
997,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right in a busy market.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","in a busy market","background_specificness"
998,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A man performing cartwheel from left to right in a crowded festival ground.",24,5,"normal",372,"no","NA","011_Cartwheel","A man","performing cartwheel from left to right","in a crowded festival ground","background_specificness"
999,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing cartwheel from left to right on stage.",24,5,"normal",372,"no","NA","011_Cartwheel","A woman","performing cartwheel from left to right","on stage","background_specificness"
1000,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing cartwheel from left to right on moon.",24,5,"normal",372,"no","NA","011_Cartwheel","A woman","performing cartwheel from left to right","on moon","background_specificness"
1001,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing cartwheel from left to right at a mechanic's garage.",24,5,"normal",372,"no","NA","011_Cartwheel","A woman","performing cartwheel from left to right","at a mechanic's garage","background_specificness"
1002,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing cartwheel from left to right in a toy store.",24,5,"normal",372,"no","NA","011_Cartwheel","A woman","performing cartwheel from left to right","in a toy store","background_specificness"
